group_id,tier,category,template,scheme_ids,w_bits,a_bits,k_bits,v_bits,format,sig_width,exp_width,ieee_compliance,acc_terms,acc_width,lanes,rows,cols,in_bits,out_bits,asymmetric,with_requant,mapping_scope,notes,run_id,clock_period_ns,clock_mhz,run_dir,rtl_bundle_sha256,library_set_id,target_libraries,compile_mode,keep_hierarchy,operating_condition_requested,max_cores,library_setup_sha256,mapped_cell_area_um2,leaf_cell_count,blackbox_count,wns_ns,critical_delay_ns,achieved_fmax_mhz,timing_met,tool_version,status,report_dir,combinational_area_um2,noncombinational_area_um2,buf_inv_area_um2,net_interconnect_area_um2,total_cell_area_report_um2,total_area_report_um2
ARRAY_BF16_8X8,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_8X8__T0p9ns,0.9,1111.111111111111,build/ARRAY_BF16_8X8__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,59473.869617,125922.0,0.0,-0.541161,1.441161,693.884999663,0,X-2025.06-SP3,ok,build/ARRAY_BF16_8X8__T0p9ns/reports,54162.381702,5311.487915,5058.234923,,59473.869617,
ARRAY_BF16_16X16,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_16X16__T2p0ns,2.0,500.0,build/ARRAY_BF16_16X16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,202251.688279,437326.0,0.0,5.84126e-06,1.99999415874,500.001460319,1,X-2025.06-SP3,ok,build/ARRAY_BF16_16X16__T2p0ns/reports,181005.736619,21245.95166,16870.580701,,202251.688279,
ARRAY_BF16_16X16,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_16X16__T1p0ns,1.0,1000.0,build/ARRAY_BF16_16X16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,229805.396362,494428.0,0.0,-0.488717,1.488717,671.719339539,0,X-2025.06-SP3,ok,build/ARRAY_BF16_16X16__T1p0ns/reports,208559.444701,21245.95166,19938.918659,,229805.396362,
ARRAY_BF16_16X16,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_16X16__T0p9ns,0.9,1111.111111111111,build/ARRAY_BF16_16X16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,227982.30236,484061.0,0.0,-0.603666,1.503666,665.041305715,0,X-2025.06-SP3,ok,build/ARRAY_BF16_16X16__T0p9ns/reports,206736.2597,21246.04266,18164.145697,,227982.30236,
REQUANT_I32_TO_I8,L1,quant_kv_logic,requant,,,,,,fixed_point,,,,,,1,,,32,8,0,,quant_dequant_logic,Symmetric fixed-point requant with round and saturation.,REQUANT_I32_TO_I8__T2p0ns,2.0,500.0,build/REQUANT_I32_TO_I8__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,754.026021,1168.0,0.0,0.00186956,1.99813044,500.467827316,1,X-2025.06-SP3,ok,build/REQUANT_I32_TO_I8__T2p0ns/reports,752.297021,1.729,16.744,,754.026021,
REQUANT_I32_TO_I8,L1,quant_kv_logic,requant,,,,,,fixed_point,,,,,,1,,,32,8,0,,quant_dequant_logic,Symmetric fixed-point requant with round and saturation.,REQUANT_I32_TO_I8__T1p0ns,1.0,1000.0,build/REQUANT_I32_TO_I8__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,837.837021,1370.0,0.0,0.000384092,0.999615908,1000.38423958,1,X-2025.06-SP3,ok,build/REQUANT_I32_TO_I8__T1p0ns/reports,836.108021,1.729,41.587,,837.837021,
REQUANT_I32_TO_I8,L1,quant_kv_logic,requant,,,,,,fixed_point,,,,,,1,,,32,8,0,,quant_dequant_logic,Symmetric fixed-point requant with round and saturation.,REQUANT_I32_TO_I8__T0p9ns,0.9,1111.111111111111,build/REQUANT_I32_TO_I8__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,940.212022,1541.0,0.0,0.000121176,0.899878824,1111.26073126,1,X-2025.06-SP3,ok,build/REQUANT_I32_TO_I8__T0p9ns/reports,938.483022,1.729,45.682,,940.212022,
REQUANT_I32_TO_I4,L1,quant_kv_logic,requant,,,,,,fixed_point,,,,,,1,,,32,4,0,,quant_dequant_logic,Symmetric fixed-point requant with round and saturation.,REQUANT_I32_TO_I4__T2p0ns,2.0,500.0,build/REQUANT_I32_TO_I4__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,746.200021,1165.0,0.0,0.00589907,1.99410093,501.479130246,1,X-2025.06-SP3,ok,build/REQUANT_I32_TO_I4__T2p0ns/reports,744.471021,1.729,19.656,,746.200021,
REQUANT_I32_TO_I4,L1,quant_kv_logic,requant,,,,,,fixed_point,,,,,,1,,,32,4,0,,quant_dequant_logic,Symmetric fixed-point requant with round and saturation.,REQUANT_I32_TO_I4__T1p0ns,1.0,1000.0,build/REQUANT_I32_TO_I4__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,811.265021,1334.0,0.0,0.00117391,0.99882609,1001.17528968,1,X-2025.06-SP3,ok,build/REQUANT_I32_TO_I4__T1p0ns/reports,809.536021,1.729,35.217,,811.265021,
REQUANT_I32_TO_I4,L1,quant_kv_logic,requant,,,,,,fixed_point,,,,,,1,,,32,4,0,,quant_dequant_logic,Symmetric fixed-point requant with round and saturation.,REQUANT_I32_TO_I4__T0p9ns,0.9,1111.111111111111,build/REQUANT_I32_TO_I4__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,915.460021,1487.0,0.0,7.17044e-05,0.8999282956,1111.19964212,1,X-2025.06-SP3,ok,build/REQUANT_I32_TO_I4__T0p9ns/reports,913.731021,1.729,39.221,,915.460021,
KV_DEQ_I4_TO_I8_L16,L1,quant_kv_logic,kv_dequant,,,,4,4,fixed_point,,,,,,16,,,4,8,0,,quant_dequant_logic,16-lane fixed-point KV4 dequant reference.,KV_DEQ_I4_TO_I8_L16__T2p0ns,2.0,500.0,build/KV_DEQ_I4_TO_I8_L16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,558.831012,1115.0,0.0,0.748104,1.251896,798.788397758,1,X-2025.06-SP3,ok,build/KV_DEQ_I4_TO_I8_L16__T2p0ns/reports,557.102012,1.729,39.493999,,558.831012,
KV_DEQ_I4_TO_I8_L16,L1,quant_kv_logic,kv_dequant,,,,4,4,fixed_point,,,,,,16,,,4,8,0,,quant_dequant_logic,16-lane fixed-point KV4 dequant reference.,KV_DEQ_I4_TO_I8_L16__T1p0ns,1.0,1000.0,build/KV_DEQ_I4_TO_I8_L16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,558.649012,1115.0,0.0,0.00227624,0.99772376,1002.28143309,1,X-2025.06-SP3,ok,build/KV_DEQ_I4_TO_I8_L16__T1p0ns/reports,556.920012,1.729,39.493999,,558.649012,
KV_DEQ_I4_TO_I8_L16,L1,quant_kv_logic,kv_dequant,,,,4,4,fixed_point,,,,,,16,,,4,8,0,,quant_dequant_logic,16-lane fixed-point KV4 dequant reference.,KV_DEQ_I4_TO_I8_L16__T0p9ns,0.9,1111.111111111111,build/KV_DEQ_I4_TO_I8_L16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,568.113012,1119.0,0.0,0.00349075,0.89650925,1115.43745923,1,X-2025.06-SP3,ok,build/KV_DEQ_I4_TO_I8_L16__T0p9ns/reports,566.384012,1.729,42.132999,,568.113012,
KV_DEQ_MIXED_2_4_8_TO_I8_L16,L1,quant_kv_logic,kv_dequant_mixed,,,,,,fixed_point,,,,,,16,,,,8,1,,quant_dequant_logic,Runtime-selectable 2/4/8-bit KV dequant mux.,KV_DEQ_MIXED_2_4_8_TO_I8_L16__T2p0ns,2.0,500.0,build/KV_DEQ_MIXED_2_4_8_TO_I8_L16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1404.949026,2574.0,0.0,0.268929,1.731071,577.677056574,1,X-2025.06-SP3,ok,build/KV_DEQ_MIXED_2_4_8_TO_I8_L16__T2p0ns/reports,1403.220026,1.729,63.153999,,1404.949026,
KV_DEQ_MIXED_2_4_8_TO_I8_L16,L1,quant_kv_logic,kv_dequant_mixed,,,,,,fixed_point,,,,,,16,,,,8,1,,quant_dequant_logic,Runtime-selectable 2/4/8-bit KV dequant mux.,KV_DEQ_MIXED_2_4_8_TO_I8_L16__T1p0ns,1.0,1000.0,build/KV_DEQ_MIXED_2_4_8_TO_I8_L16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1937.390042,3273.0,0.0,0.00207824,0.99792176,1002.08256808,1,X-2025.06-SP3,ok,build/KV_DEQ_MIXED_2_4_8_TO_I8_L16__T1p0ns/reports,1935.661042,1.729,55.691999,,1937.390042,
KV_DEQ_MIXED_2_4_8_TO_I8_L16,L1,quant_kv_logic,kv_dequant_mixed,,,,,,fixed_point,,,,,,16,,,,8,1,,quant_dequant_logic,Runtime-selectable 2/4/8-bit KV dequant mux.,KV_DEQ_MIXED_2_4_8_TO_I8_L16__T0p9ns,0.9,1111.111111111111,build/KV_DEQ_MIXED_2_4_8_TO_I8_L16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1881.243044,3409.0,0.0,3.16501e-05,0.8999683499,1111.15018668,1,X-2025.06-SP3,ok,build/KV_DEQ_MIXED_2_4_8_TO_I8_L16__T0p9ns/reports,1879.514044,1.729,53.234999,,1881.243044,
KV_DEQ_I2_TO_I8_L16,L2,quant_kv_logic,kv_dequant,,,,2,2,fixed_point,,,,,,16,,,2,8,0,,quant_dequant_logic,16-lane KV2 dequant reference.,KV_DEQ_I2_TO_I8_L16__T2p0ns,2.0,500.0,build/KV_DEQ_I2_TO_I8_L16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,160.706001,489.0,0.0,1.09987,0.90013,1110.95064046,1,X-2025.06-SP3,ok,build/KV_DEQ_I2_TO_I8_L16__T2p0ns/reports,158.977001,1.729,21.476,,160.706001,
KV_DEQ_I2_TO_I8_L16,L2,quant_kv_logic,kv_dequant,,,,2,2,fixed_point,,,,,,16,,,2,8,0,,quant_dequant_logic,16-lane KV2 dequant reference.,KV_DEQ_I2_TO_I8_L16__T1p0ns,1.0,1000.0,build/KV_DEQ_I2_TO_I8_L16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,157.157,489.0,0.0,0.353018,0.646982,1545.63805485,1,X-2025.06-SP3,ok,build/KV_DEQ_I2_TO_I8_L16__T1p0ns/reports,155.428001,1.729,21.476,,157.157,
KV_DEQ_I2_TO_I8_L16,L2,quant_kv_logic,kv_dequant,,,,2,2,fixed_point,,,,,,16,,,2,8,0,,quant_dequant_logic,16-lane KV2 dequant reference.,KV_DEQ_I2_TO_I8_L16__T0p9ns,0.9,1111.111111111111,build/KV_DEQ_I2_TO_I8_L16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,157.157,489.0,0.0,0.278017,0.621983,1607.76098382,1,X-2025.06-SP3,ok,build/KV_DEQ_I2_TO_I8_L16__T0p9ns/reports,155.428001,1.729,21.476,,157.157,
KV_DEQ_I3_TO_I8_L16,L2,quant_kv_logic,kv_dequant,,,,3,3,fixed_point,,,,,,16,,,3,8,0,,quant_dequant_logic,16-lane KV3 dequant reference.,KV_DEQ_I3_TO_I8_L16__T2p0ns,2.0,500.0,build/KV_DEQ_I3_TO_I8_L16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,448.266008,859.0,0.0,0.828159,1.171841,853.358092096,1,X-2025.06-SP3,ok,build/KV_DEQ_I3_TO_I8_L16__T2p0ns/reports,446.537008,1.729,26.299,,448.266008,
KV_DEQ_I3_TO_I8_L16,L2,quant_kv_logic,kv_dequant,,,,3,3,fixed_point,,,,,,16,,,3,8,0,,quant_dequant_logic,16-lane KV3 dequant reference.,KV_DEQ_I3_TO_I8_L16__T1p0ns,1.0,1000.0,build/KV_DEQ_I3_TO_I8_L16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,447.993008,859.0,0.0,0.0781586,0.9218414,1084.78530038,1,X-2025.06-SP3,ok,build/KV_DEQ_I3_TO_I8_L16__T1p0ns/reports,446.264008,1.729,26.299,,447.993008,
KV_DEQ_I3_TO_I8_L16,L2,quant_kv_logic,kv_dequant,,,,3,3,fixed_point,,,,,,16,,,3,8,0,,quant_dequant_logic,16-lane KV3 dequant reference.,KV_DEQ_I3_TO_I8_L16__T0p9ns,0.9,1111.111111111111,build/KV_DEQ_I3_TO_I8_L16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,448.084008,859.0,0.0,0.00315851,0.89684149,1115.02423912,1,X-2025.06-SP3,ok,build/KV_DEQ_I3_TO_I8_L16__T0p9ns/reports,446.355008,1.729,26.39,,448.084008,
KV_DEQ_I8_BYPASS_L16,L2,quant_kv_logic,kv_dequant,,,,8,8,fixed_point,,,,,,16,,,8,8,0,,quant_dequant_logic,Registered KV8 bypass/reference path.,KV_DEQ_I8_BYPASS_L16__T2p0ns,2.0,500.0,build/KV_DEQ_I8_BYPASS_L16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,36.855,130.0,0.0,1.44963,0.55037,1816.95949997,1,X-2025.06-SP3,ok,build/KV_DEQ_I8_BYPASS_L16__T2p0ns/reports,35.126,1.729,35.126,,36.855,
KV_DEQ_I8_BYPASS_L16,L2,quant_kv_logic,kv_dequant,,,,8,8,fixed_point,,,,,,16,,,8,8,0,,quant_dequant_logic,Registered KV8 bypass/reference path.,KV_DEQ_I8_BYPASS_L16__T1p0ns,1.0,1000.0,build/KV_DEQ_I8_BYPASS_L16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,36.855,130.0,0.0,0.699631,0.300369,3329.23837014,1,X-2025.06-SP3,ok,build/KV_DEQ_I8_BYPASS_L16__T1p0ns/reports,35.126,1.729,35.126,,36.855,
KV_DEQ_I8_BYPASS_L16,L2,quant_kv_logic,kv_dequant,,,,8,8,fixed_point,,,,,,16,,,8,8,0,,quant_dequant_logic,Registered KV8 bypass/reference path.,KV_DEQ_I8_BYPASS_L16__T0p9ns,0.9,1111.111111111111,build/KV_DEQ_I8_BYPASS_L16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,36.855,130.0,0.0,0.624631,0.275369,3631.49083593,1,X-2025.06-SP3,ok,build/KV_DEQ_I8_BYPASS_L16__T0p9ns/reports,35.126,1.729,35.126,,36.855,
ASYM_ZP_SCALE_I4_L16,L2,quant_kv_logic,kv_dequant,,,,4,4,fixed_point,,,,,,16,,,4,8,1,,quant_dequant_logic,16-lane asymmetric zero-point plus scale path.,ASYM_ZP_SCALE_I4_L16__T2p0ns,2.0,500.0,build/ASYM_ZP_SCALE_I4_L16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,966.511022,1580.0,0.0,0.613309,1.386691,721.141191513,1,X-2025.06-SP3,ok,build/ASYM_ZP_SCALE_I4_L16__T2p0ns/reports,964.782022,1.729,54.781999,,966.511022,
ASYM_ZP_SCALE_I4_L16,L2,quant_kv_logic,kv_dequant,,,,4,4,fixed_point,,,,,,16,,,4,8,1,,quant_dequant_logic,16-lane asymmetric zero-point plus scale path.,ASYM_ZP_SCALE_I4_L16__T1p0ns,1.0,1000.0,build/ASYM_ZP_SCALE_I4_L16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1009.281023,1669.0,0.0,0.000267148,0.999732852,1000.26721939,1,X-2025.06-SP3,ok,build/ASYM_ZP_SCALE_I4_L16__T1p0ns/reports,1007.552023,1.729,64.245999,,1009.281023,
ASYM_ZP_SCALE_I4_L16,L2,quant_kv_logic,kv_dequant,,,,4,4,fixed_point,,,,,,16,,,4,8,1,,quant_dequant_logic,16-lane asymmetric zero-point plus scale path.,ASYM_ZP_SCALE_I4_L16__T0p9ns,0.9,1111.111111111111,build/ASYM_ZP_SCALE_I4_L16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1096.823027,1741.0,0.0,2.22325e-05,0.8999777675,1111.13855932,1,X-2025.06-SP3,ok,build/ASYM_ZP_SCALE_I4_L16__T0p9ns/reports,1095.094027,1.729,59.513999,,1096.823027,
